Accession
"Q6C4H0,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4H0,""GO:0009058, P, biosynthetic process"""
"Q6C4H1,""GO:0006414, P, translational elongation"""
"Q6C4H1,""GO:0001732, P, formation of cytoplasmic translation initiation complex"""
"Q6C4H1,""GO:0003743, F, translation initiation factor activity"""
"Q6C4H1,""GO:0006413, P, translational initiation"""
"Q6C4H1,""GO:0008237, F, metallopeptidase activity"""
"Q6C4H1,""GO:0031369, F, translation initiation factor binding"""
"Q6C4H1,""GO:0070122, F, isopeptidase activity"""
"Q6C4H1,""GO:0005515, F, protein binding"""
"Q6C4H1,""GO:0006508, P, proteolysis"""
"Q6C4H2,""GO:0016052, P, carbohydrate catabolic process"""
"Q6C4H2,""GO:0016853, F, isomerase activity"""
"Q6C4H2,""GO:0019318, P, hexose metabolic process"""
"Q6C4H2,""GO:0044282, P, small molecule catabolic process"""
"Q6C4H2,""GO:0003978, F, UDP-glucose 4-epimerase activity"""
"Q6C4H2,""GO:0033499, P, galactose catabolic process via UDP-galactose"""
"Q6C4H2,""GO:0006012, P, galactose metabolic process"""
"Q6C4H2,""GO:0005975, P, carbohydrate metabolic process"""
"Q6C4H2,""GO:0044281, P, small molecule metabolic process"""
"Q6C4H2,""GO:0009056, P, catabolic process"""
"Q6C4H2,""GO:0006807, P, nitrogen compound metabolic process"""
"Q6C4H2,""GO:0044249, P, cellular biosynthetic process"""
"Q6C4H2,""GO:1901137, P, carbohydrate derivative biosynthetic process"""
"Q6C4H3,""GO:0006366, P, transcription by RNA polymerase II"""
"Q6C4H3,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4H3,""GO:0009058, P, biosynthetic process"""
"Q6C4H4,""GO:0006865, P, amino acid transport"""
"Q6C4H4,""GO:0015227, F, acyl carnitine transmembrane transporter activity"""
"Q6C4H4,""GO:0006844, P, acyl carnitine transport"""
"Q6C4H4,""GO:1902616, P, acyl carnitine transmembrane transport"""
"Q6C4H4,""GO:0006810, P, transport"""
"Q6C4H4,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4H4,""GO:0055085, P, transmembrane transport"""
"Q6C4H7,""GO:0016787, F, hydrolase activity"""
"Q6C4H7,""GO:0005975, P, carbohydrate metabolic process"""
"Q6C4H7,""GO:0008152, P, metabolic process"""
"Q6C4H7,""GO:0004553, F, hydrolase activity  hydrolyzing O-glycosyl compounds"""
"Q6C4H7,""GO:0016798, F, hydrolase activity  acting on glycosyl bonds"""
"Q6C4H7,""GO:0004564, F, beta-fructofuranosidase activity"""
"Q6C4H7,""GO:0004575, F, sucrose alpha-glucosidase activity"""
"Q6C4H7,""GO:0005987, P, sucrose catabolic process"""
"Q6C4H7,""GO:0009056, P, catabolic process"""
"Q6C4H8,""GO:0035652, P, clathrin-coated vesicle cargo loading"""
"Q6C4H8,""GO:0035650, F, AP-1 adaptor complex binding"""
"Q6C4I0,""GO:0006900, P, vesicle budding from membrane"""
"Q6C4I0,""GO:0010324, P, membrane invagination"""
"Q6C4I0,""GO:0016055, P, Wnt signaling pathway"""
"Q6C4I0,""GO:0004674, F, protein serine/threonine kinase activity"""
"Q6C4I0,""GO:0005524, F, ATP binding"""
"Q6C4I0,""GO:0006897, P, endocytosis"""
"Q6C4I0,""GO:0018105, P, peptidyl-serine phosphorylation"""
"Q6C4I0,""GO:0004672, F, protein kinase activity"""
"Q6C4I0,""GO:0006468, P, protein phosphorylation"""
"Q6C4I0,""GO:0000166, F, nucleotide binding"""
"Q6C4I0,""GO:0043167, F, ion binding"""
"Q6C4I0,""GO:0016301, F, kinase activity"""
"Q6C4I0,""GO:0006464, P, cellular protein modification process"""
"Q6C4I0,""GO:0006810, P, transport"""
"Q6C4I0,""GO:0016192, P, vesicle-mediated transport"""
"Q6C4I1,""GO:0004521, F, endoribonuclease activity"""
"Q6C4I1,""GO:0140101, F, catalytic activity  acting on a tRNA"""
"Q6C4I1,""GO:0003723, F, RNA binding"""
"Q6C4I1,""GO:0004526, F, ribonuclease P activity"""
"Q6C4I1,""GO:0008033, P, tRNA processing"""
"Q6C4I1,""GO:0090502, P, RNA phosphodiester bond hydrolysis  endonucleolytic"""
"Q6C4I1,""GO:0003824, F, catalytic activity"""
"Q6C4I1,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4I1,""GO:0006399, P, tRNA metabolic process"""
"Q6C4I1,""GO:0004518, F, nuclease activity"""
"Q6C4I2,""GO:0016740, F, transferase activity"""
"Q6C4I2,""GO:0016780, F, phosphotransferase activity  for other substituted phosphate groups"""
"Q6C4I2,""GO:0008654, P, phospholipid biosynthetic process"""
"Q6C4I2,""GO:0006629, P, lipid metabolic process"""
"Q6C4I2,""GO:0009058, P, biosynthetic process"""
"Q6C4I3,""GO:0003824, F, catalytic activity"""
"Q6C4I3,""GO:0052717, F, tRNA-specific adenosine-34 deaminase activity"""
"Q6C4I3,""GO:0002100, P, tRNA wobble adenosine to inosine editing"""
"Q6C4I3,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C4I3,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4I3,""GO:0006399, P, tRNA metabolic process"""
"Q6C4I6,""GO:0006351, P, transcription  DNA-templated"""
"Q6C4I6,""GO:0003677, F, DNA binding"""
"Q6C4I6,""GO:0006281, P, DNA repair"""
"Q6C4I6,""GO:0006325, P, chromatin organization"""
"Q6C4I6,""GO:0006342, P, chromatin silencing"""
"Q6C4I6,""GO:0046982, F, protein heterodimerization activity"""
"Q6C4I7,""GO:0003677, F, DNA binding"""
"Q6C4I7,""GO:0006334, P, nucleosome assembly"""
"Q6C4I7,""GO:0046982, F, protein heterodimerization activity"""
"Q6C4I9,""GO:0000463, P, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA  5.8S rRNA  LSU-rRNA)"""
"Q6C4I9,""GO:0000466, P, maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA  5.8S rRNA  LSU-rRNA)"""
"Q6C4I9,""GO:0043021, F, ribonucleoprotein complex binding"""
"Q6C4I9,""GO:0005515, F, protein binding"""
"Q6C4I9,""GO:0042254, P, ribosome biogenesis"""
"Q6C4I9,""GO:0006364, P, rRNA processing"""
"Q6C4I9,""GO:0070180, F, large ribosomal subunit rRNA binding"""
"Q6C4J0,""GO:0006271, P, DNA strand elongation involved in DNA replication"""
"Q6C4J0,""GO:0006284, P, base-excision repair"""
"Q6C4J0,""GO:0006289, P, nucleotide-excision repair"""
"Q6C4J0,""GO:0006401, P, RNA catabolic process"""
"Q6C4J0,""GO:0008296, F, 3'-5'-exodeoxyribonuclease activity"""
"Q6C4J0,""GO:0032774, P, RNA biosynthetic process"""
"Q6C4J0,""GO:0071897, P, DNA biosynthetic process"""
"Q6C4J0,""GO:0140014, P, mitotic nuclear division"""
"Q6C4J0,""GO:0000166, F, nucleotide binding"""
"Q6C4J0,""GO:0000278, P, mitotic cell cycle"""
"Q6C4J0,""GO:0003677, F, DNA binding"""
"Q6C4J0,""GO:0003887, F, DNA-directed DNA polymerase activity"""
"Q6C4J0,""GO:0006272, P, leading strand elongation"""
"Q6C4J0,""GO:0006287, P, base-excision repair  gap-filling"""
"Q6C4J0,""GO:0006297, P, nucleotide-excision repair  DNA gap filling"""
"Q6C4J0,""GO:0008270, F, zinc ion binding"""
"Q6C4J0,""GO:0008310, F, single-stranded DNA 3'-5' exodeoxyribonuclease activity"""
"Q6C4J0,""GO:0045004, P, DNA replication proofreading"""
"Q6C4J0,""GO:0051539, F, 4 iron  4 sulfur cluster binding"""
"Q6C4J0,""GO:0003676, F, nucleic acid binding"""
"Q6C4J0,""GO:0006281, P, DNA repair"""
"Q6C4J0,""GO:0006260, P, DNA replication"""
"Q6C4J0,""GO:0090305, P, nucleic acid phosphodiester bond hydrolysis"""
"Q6C4J1,""GO:0015297, F, antiporter activity"""
"Q6C4J1,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4J1,""GO:0042910, F, xenobiotic transmembrane transporter activity"""
"Q6C4J1,""GO:0055085, P, transmembrane transport"""
"Q6C4J1,""GO:0042908, P, xenobiotic transport"""
"Q6C4J1,""GO:0006810, P, transport"""
"Q6C4J2,""GO:0006888, P, endoplasmic reticulum to Golgi vesicle-mediated transport"""
"Q6C4J2,""GO:0015031, P, protein transport"""
"Q6C4J2,""GO:0006810, P, transport"""
"Q6C4J2,""GO:0016192, P, vesicle-mediated transport"""
"Q6C4J3,""GO:0003676, F, nucleic acid binding"""
"Q6C4J6,""GO:0006515, P, protein quality control for misfolded or incompletely synthesized proteins"""
"Q6C4J6,""GO:0071218, P, cellular response to misfolded protein"""
"Q6C4J6,""GO:0030433, P, ubiquitin-dependent ERAD pathway"""
"Q6C4J6,""GO:0031593, F, polyubiquitin modification-dependent protein binding"""
"Q6C4J6,""GO:0071712, P, ER-associated misfolded protein catabolic process"""
"Q6C4J6,""GO:0006511, P, ubiquitin-dependent protein catabolic process"""
"Q6C4J6,""GO:0006950, P, response to stress"""
"Q6C4J6,""GO:0009056, P, catabolic process"""
"Q6C4J6,""GO:0033365, P, protein localization to organelle"""
"Q6C4J6,""GO:0050794, P, regulation of cellular process"""
"Q6C4J6,""GO:0090304, P, nucleic acid metabolic process"""
"Q6C4J6,""GO:0032182, F, ubiquitin-like protein binding"""
"Q6C4J7,""GO:0005515, F, protein binding"""
"Q6C4J8,""GO:0106035, P, protein maturation by [4Fe-4S] cluster transfer"""
"Q6C4J8,""GO:0030674, F, protein-macromolecule adaptor activity"""
"Q6C4J9,""GO:0005515, F, protein binding"""
"Q6C4K0,""GO:0005199, F, structural constituent of cell wall"""
"Q6C4K1,""GO:0030433, P, ubiquitin-dependent ERAD pathway"""
"Q6C4K1,""GO:0071630, P, nuclear protein quality control by the ubiquitin-proteasome system"""
"Q6C4K1,""GO:0072671, P, mitochondria-associated ubiquitin-dependent protein catabolic process"""
"Q6C4K1,""GO:0006950, P, response to stress"""
"Q6C4K1,""GO:0009056, P, catabolic process"""
"Q6C4K2,""GO:0003824, F, catalytic activity"""
"Q6C4K2,""GO:0008033, P, tRNA processing"""
"Q6C4K2,""GO:0016491, F, oxidoreductase activity"""
"Q6C4K2,""GO:0050660, F, flavin adenine dinucleotide binding"""
"Q6C4K2,""GO:0017150, F, tRNA dihydrouridine synthase activity"""
"Q6C4K2,""GO:0002943, P, tRNA dihydrouridine synthesis"""
"Q6C4K2,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C4K2,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4K2,""GO:0006399, P, tRNA metabolic process"""
"Q6C4K2,""GO:0043167, F, ion binding"""
"Q6C4K3,""GO:0003723, F, RNA binding"""
"Q6C4K3,""GO:0016627, F, oxidoreductase activity  acting on the CH-CH group of donors"""
"Q6C4K3,""GO:0140101, F, catalytic activity  acting on a tRNA"""
"Q6C4K3,""GO:0017150, F, tRNA dihydrouridine synthase activity"""
"Q6C4K3,""GO:0046872, F, metal ion binding"""
"Q6C4K3,""GO:0050660, F, flavin adenine dinucleotide binding"""
"Q6C4K3,""GO:0102265, F, tRNA-dihydrouridine47 synthase activity"""
"Q6C4K3,""GO:0003824, F, catalytic activity"""
"Q6C4K3,""GO:0008033, P, tRNA processing"""
"Q6C4K3,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C4K3,""GO:0002943, P, tRNA dihydrouridine synthesis"""
"Q6C4K4,""GO:0070972, P, protein localization to endoplasmic reticulum"""
"Q6C4K4,""GO:0006886, P, intracellular protein transport"""
"Q6C4K4,""GO:0006888, P, endoplasmic reticulum to Golgi vesicle-mediated transport"""
"Q6C4K4,""GO:0070973, P, protein localization to endoplasmic reticulum exit site"""
"Q6C4K4,""GO:0015031, P, protein transport"""
"Q6C4K4,""GO:0016192, P, vesicle-mediated transport"""
"Q6C4K4,""GO:0006810, P, transport"""
"Q6C4K5,""GO:0004332, F, fructose-bisphosphate aldolase activity"""
"Q6C4K5,""GO:0006094, P, gluconeogenesis"""
"Q6C4K5,""GO:0006096, P, glycolytic process"""
"Q6C4K5,""GO:0008270, F, zinc ion binding"""
"Q6C4K5,""GO:0003824, F, catalytic activity"""
"Q6C4K5,""GO:0016832, F, aldehyde-lyase activity"""
"Q6C4K5,""GO:0005975, P, carbohydrate metabolic process"""
"Q6C4K5,""GO:0046872, F, metal ion binding"""
"Q6C4K5,""GO:0016829, F, lyase activity"""
"Q6C4K5,""GO:0043167, F, ion binding"""
"Q6C4K5,""GO:0044281, P, small molecule metabolic process"""
"Q6C4K5,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4K5,""GO:0009056, P, catabolic process"""
"Q6C4K5,""GO:0006091, P, generation of precursor metabolites and energy"""
"Q6C4K5,""GO:0009058, P, biosynthetic process"""
"Q6C4K6,""GO:0005506, F, iron ion binding"""
"Q6C4K6,""GO:0016712, F, oxidoreductase activity  acting on paired donors  with incorporation or reduction of molecular oxygen  reduced flavin or flavoprotein as one donor  and incorporation of one atom of oxygen"""
"Q6C4K6,""GO:0020037, F, heme binding"""
"Q6C4K6,""GO:0004497, F, monooxygenase activity"""
"Q6C4K6,""GO:0016705, F, oxidoreductase activity  acting on paired donors  with incorporation or reduction of molecular oxygen"""
"Q6C4K6,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C4K6,""GO:0046872, F, metal ion binding"""
"Q6C4K6,""GO:0016491, F, oxidoreductase activity"""
"Q6C4K6,""GO:0043167, F, ion binding"""
"Q6C4K7,""GO:0006366, P, transcription by RNA polymerase II"""
"Q6C4K7,""GO:0000976, F, transcription regulatory region sequence-specific DNA binding"""
"Q6C4K7,""GO:0006357, P, regulation of transcription by RNA polymerase II"""
"Q6C4K7,""GO:0003677, F, DNA binding"""
"Q6C4K7,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4K7,""GO:0009058, P, biosynthetic process"""
"Q6C4K9,""GO:0016740, F, transferase activity"""
"Q6C4K9,""GO:0006487, P, protein N-linked glycosylation"""
"Q6C4K9,""GO:0016757, F, transferase activity  transferring glycosyl groups"""
"Q6C4K9,""GO:0009058, P, biosynthetic process"""
"Q6C4K9,""GO:0006464, P, cellular protein modification process"""
"Q6C4L0,""GO:0003723, F, RNA binding"""
"Q6C4L0,""GO:0003676, F, nucleic acid binding"""
"Q6C4L5,""GO:0016787, F, hydrolase activity"""
"Q6C4L5,""GO:0004190, F, aspartic-type endopeptidase activity"""
"Q6C4L5,""GO:0008233, F, peptidase activity"""
"Q6C4L5,""GO:0006508, P, proteolysis"""
"Q6C4L6,""GO:0000086, P, G2/M transition of mitotic cell cycle"""
"Q6C4L6,""GO:0006468, P, protein phosphorylation"""
"Q6C4L6,""GO:0044877, F, protein-containing complex binding"""
"Q6C4L6,""GO:0140014, P, mitotic nuclear division"""
"Q6C4L6,""GO:0007095, P, mitotic G2 DNA damage checkpoint"""
"Q6C4L6,""GO:0010997, F, anaphase-promoting complex binding"""
"Q6C4L6,""GO:0032147, P, activation of protein kinase activity"""
"Q6C4L6,""GO:0033314, P, mitotic DNA replication checkpoint"""
"Q6C4L6,""GO:0006464, P, cellular protein modification process"""
"Q6C4L6,""GO:0007049, P, cell cycle"""
"Q6C4L6,""GO:0000278, P, mitotic cell cycle"""
"Q6C4L6,""GO:0006950, P, response to stress"""
"Q6C4L7,""GO:0009112, P, nucleobase metabolic process"""
"Q6C4L7,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C4L7,""GO:0072521, P, purine-containing compound metabolic process"""
"Q6C4L7,""GO:0006147, P, guanine catabolic process"""
"Q6C4L7,""GO:0008270, F, zinc ion binding"""
"Q6C4L7,""GO:0008892, F, guanine deaminase activity"""
"Q6C4L7,""GO:0019239, F, deaminase activity"""
"Q6C4L7,""GO:0046098, P, guanine metabolic process"""
"Q6C4L7,""GO:0016787, F, hydrolase activity"""
"Q6C4L7,""GO:0046872, F, metal ion binding"""
"Q6C4L7,""GO:0043167, F, ion binding"""
"Q6C4L7,""GO:0044281, P, small molecule metabolic process"""
"Q6C4L7,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4L7,""GO:0009056, P, catabolic process"""
"Q6C4L8,""GO:0006338, P, chromatin remodeling"""
"Q6C4L8,""GO:0051276, P, chromosome organization"""
"Q6C4L8,""GO:0034728, P, nucleosome organization"""
"Q6C4L8,""GO:0043044, P, ATP-dependent chromatin remodeling"""
"Q6C4L8,""GO:0048522, P, positive regulation of cellular process"""
"Q6C4L9,""GO:0005515, F, protein binding"""
"Q6C4L9,""GO:0006457, P, protein folding"""
"Q6C4L9,""GO:0006950, P, response to stress"""
"Q6C4L9,""GO:0010033, P, response to organic substance"""
"Q6C4M1,""GO:0009165, P, nucleotide biosynthetic process"""
"Q6C4M1,""GO:0070566, F, adenylyltransferase activity"""
"Q6C4M1,""GO:1901566, P, organonitrogen compound biosynthetic process"""
"Q6C4M1,""GO:0000309, F, nicotinamide-nucleotide adenylyltransferase activity"""
"Q6C4M1,""GO:0004515, F, nicotinate-nucleotide adenylyltransferase activity"""
"Q6C4M1,""GO:0009435, P, NAD biosynthetic process"""
"Q6C4M1,""GO:0003824, F, catalytic activity"""
"Q6C4M1,""GO:0016779, F, nucleotidyltransferase activity"""
"Q6C4M1,""GO:0009058, P, biosynthetic process"""
"Q6C4M1,""GO:0044281, P, small molecule metabolic process"""
"Q6C4M1,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4M1,""GO:0005524, F, ATP binding"""
"Q6C4M3,""GO:0006511, P, ubiquitin-dependent protein catabolic process"""
"Q6C4M3,""GO:0008270, F, zinc ion binding"""
"Q6C4M3,""GO:0016567, P, protein ubiquitination"""
"Q6C4M3,""GO:0061630, F, ubiquitin protein ligase activity"""
"Q6C4M3,""GO:0046872, F, metal ion binding"""
"Q6C4M3,""GO:0009056, P, catabolic process"""
"Q6C4M3,""GO:0043167, F, ion binding"""
"Q6C4M3,""GO:0006464, P, cellular protein modification process"""
"Q6C4M7,""GO:0022804, F, active transmembrane transporter activity"""
"Q6C4M7,""GO:0005524, F, ATP binding"""
"Q6C4M7,""GO:0008559, F, ABC-type xenobiotic transporter activity"""
"Q6C4M7,""GO:0016887, F, ATPase activity"""
"Q6C4M7,""GO:0042626, F, ATPase-coupled transmembrane transporter activity"""
"Q6C4M7,""GO:0055085, P, transmembrane transport"""
"Q6C4M7,""GO:0042908, P, xenobiotic transport"""
"Q6C4M7,""GO:0000166, F, nucleotide binding"""
"Q6C4M7,""GO:0043167, F, ion binding"""
"Q6C4M7,""GO:0006810, P, transport"""
"Q6C4M7,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4M8,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4M8,""GO:0055085, P, transmembrane transport"""
"Q6C4M8,""GO:0006810, P, transport"""
"Q6C4M9,""GO:0010467, P, gene expression"""
"Q6C4M9,""GO:0004707, F, MAP kinase activity"""
"Q6C4M9,""GO:0005524, F, ATP binding"""
"Q6C4M9,""GO:0007231, P, osmosensory signaling pathway"""
"Q6C4M9,""GO:0010468, P, regulation of gene expression"""
"Q6C4M9,""GO:0034599, P, cellular response to oxidative stress"""
"Q6C4M9,""GO:0035556, P, intracellular signal transduction"""
"Q6C4M9,""GO:0051403, P, stress-activated MAPK cascade"""
"Q6C4M9,""GO:0004672, F, protein kinase activity"""
"Q6C4M9,""GO:0006468, P, protein phosphorylation"""
"Q6C4M9,""GO:0001100, P, negative regulation of exit from mitosis"""
"Q6C4M9,""GO:0006972, P, hyperosmotic response"""
"Q6C4M9,""GO:0010515, P, negative regulation of induction of conjugation with cellular fusion"""
"Q6C4M9,""GO:0010846, P, activation of reciprocal meiotic recombination"""
"Q6C4M9,""GO:0010971, P, positive regulation of G2/M transition of mitotic cell cycle"""
"Q6C4M9,""GO:0010972, P, negative regulation of G2/M transition of mitotic cell cycle"""
"Q6C4M9,""GO:0016241, P, regulation of macroautophagy"""
"Q6C4M9,""GO:0018105, P, peptidyl-serine phosphorylation"""
"Q6C4M9,""GO:0018107, P, peptidyl-threonine phosphorylation"""
"Q6C4M9,""GO:0031670, P, cellular response to nutrient"""
"Q6C4M9,""GO:0033262, P, regulation of nuclear cell cycle DNA replication"""
"Q6C4M9,""GO:0036091, P, positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress"""
"Q6C4M9,""GO:0042307, P, positive regulation of protein import into nucleus"""
"Q6C4M9,""GO:0043966, P, histone H3 acetylation"""
"Q6C4M9,""GO:0071588, P, hydrogen peroxide mediated signaling pathway"""
"Q6C4M9,""GO:1903643, P, positive regulation of recombination hotspot binding"""
"Q6C4M9,""GO:1903694, P, positive regulation of mitotic G1 cell cycle arrest in response to nitrogen starvation"""
"Q6C4M9,""GO:1903715, P, regulation of aerobic respiration"""
"Q6C4M9,""GO:1990625, P, negative regulation of cytoplasmic translational initiation in response to stress"""
"Q6C4M9,""GO:2001165, P, positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"""
"Q6C4M9,""GO:0003682, F, chromatin binding"""
"Q6C4M9,""GO:0005516, F, calmodulin binding"""
"Q6C4N0,""GO:0006486, P, protein glycosylation"""
"Q6C4N0,""GO:0019408, P, dolichol biosynthetic process"""
"Q6C4N0,""GO:0045547, F, dehydrodolichyl diphosphate synthase activity"""
"Q6C4N0,""GO:0009058, P, biosynthetic process"""
"Q6C4N0,""GO:0006464, P, cellular protein modification process"""
"Q6C4N0,""GO:0044281, P, small molecule metabolic process"""
"Q6C4N0,""GO:0006629, P, lipid metabolic process"""
"Q6C4N0,""GO:0016765, F, transferase activity  transferring alkyl or aryl (other than methyl) groups"""
"Q6C4N1,""GO:0016684, F, oxidoreductase activity  acting on peroxide as acceptor"""
"Q6C4N1,""GO:0019725, P, cellular homeostasis"""
"Q6C4N1,""GO:0044248, P, cellular catabolic process"""
"Q6C4N1,""GO:0050794, P, regulation of cellular process"""
"Q6C4N1,""GO:0008379, F, thioredoxin peroxidase activity"""
"Q6C4N1,""GO:0034599, P, cellular response to oxidative stress"""
"Q6C4N1,""GO:0042744, P, hydrogen peroxide catabolic process"""
"Q6C4N1,""GO:0045454, P, cell redox homeostasis"""
"Q6C4N1,""GO:0016491, F, oxidoreductase activity"""
"Q6C4N1,""GO:0004601, F, peroxidase activity"""
"Q6C4N1,""GO:0098869, P, cellular oxidant detoxification"""
"Q6C4N1,""GO:0016209, F, antioxidant activity"""
"Q6C4N1,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C4N1,""GO:0009056, P, catabolic process"""
"Q6C4N1,""GO:0006950, P, response to stress"""
"Q6C4N1,""GO:0042592, P, homeostatic process"""
"Q6C4N2,""GO:0022804, F, active transmembrane transporter activity"""
"Q6C4N2,""GO:0005524, F, ATP binding"""
"Q6C4N2,""GO:0015127, F, bilirubin transmembrane transporter activity"""
"Q6C4N2,""GO:0015440, F, ABC-type peptide transporter activity"""
"Q6C4N2,""GO:0016887, F, ATPase activity"""
"Q6C4N2,""GO:0042626, F, ATPase-coupled transmembrane transporter activity"""
"Q6C4N2,""GO:0055085, P, transmembrane transport"""
"Q6C4N2,""GO:0000166, F, nucleotide binding"""
"Q6C4N2,""GO:0015723, P, bilirubin transport"""
"Q6C4N2,""GO:0015833, P, peptide transport"""
"Q6C4N2,""GO:0043167, F, ion binding"""
"Q6C4N2,""GO:0006810, P, transport"""
"Q6C4N2,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4N2,""GO:0010038, P, response to metal ion"""
"Q6C4N2,""GO:0034486, P, vacuolar transmembrane transport"""
"Q6C4N2,""GO:0035672, P, oligopeptide transmembrane transport"""
"Q6C4N4,""GO:0003723, F, RNA binding"""
"Q6C4N4,""GO:0003735, F, structural constituent of ribosome"""
"Q6C4N4,""GO:0006412, P, translation"""
"Q6C4N4,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4N4,""GO:0009058, P, biosynthetic process"""
"Q6C4N4,""GO:0005198, F, structural molecule activity"""
"Q6C4N6,""GO:0004190, F, aspartic-type endopeptidase activity"""
"Q6C4N6,""GO:0006508, P, proteolysis"""
"Q6C4N7,""GO:0022857, F, transmembrane transporter activity"""
"Q6C4N7,""GO:0015297, F, antiporter activity"""
"Q6C4N7,""GO:0015786, P, UDP-glucose transmembrane transport"""
"Q6C4N7,""GO:0006810, P, transport"""
"Q6C4N7,""GO:0055085, P, transmembrane transport"""
"Q6C4N8,""GO:0000978, F, RNA polymerase II cis-regulatory region sequence-specific DNA binding"""
"Q6C4N8,""GO:0000981, F, DNA-binding transcription factor activity  RNA polymerase II-specific"""
"Q6C4N8,""GO:0006357, P, regulation of transcription by RNA polymerase II"""
"Q6C4N8,""GO:0006366, P, transcription by RNA polymerase II"""
"Q6C4N8,""GO:0003700, F, DNA-binding transcription factor activity"""
"Q6C4N8,""GO:0006355, P, regulation of transcription  DNA-templated"""
"Q6C4N8,""GO:0003676, F, nucleic acid binding"""
"Q6C4N8,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4N8,""GO:0009058, P, biosynthetic process"""
"Q6C4P0,""GO:0032041, F, NAD-dependent histone deacetylase activity (H3-K14 specific)"""
"Q6C4P0,""GO:0016787, F, hydrolase activity"""
"Q6C4P0,""GO:0006325, P, chromatin organization"""
"Q6C4P0,""GO:0016575, P, histone deacetylation"""
"Q6C4P0,""GO:0004407, F, histone deacetylase activity"""
"Q6C4P0,""GO:0070932, P, histone H3 deacetylation"""
"Q6C4P0,""GO:0051276, P, chromosome organization"""
"Q6C4P0,""GO:0006464, P, cellular protein modification process"""
"Q6C4P0,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C4P0,""GO:0006357, P, regulation of transcription by RNA polymerase II"""
"Q6C4P0,""GO:0031507, P, heterochromatin assembly"""
"Q6C4P0,""GO:0048522, P, positive regulation of cellular process"""
"Q6C4P0,""GO:1902275, P, regulation of chromatin organization"""
"Q6C4P0,""GO:0005488, F, binding"""
"Q6C4P1,""GO:0000398, P, mRNA splicing  via spliceosome"""
"Q6C4P1,""GO:0003676, F, nucleic acid binding"""
"Q6C4P1,""GO:0003723, F, RNA binding"""
"Q6C4P1,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C4P1,""GO:0006397, P, mRNA processing"""
"Q6C4P1,""GO:0030847, P, termination of RNA polymerase II transcription  exosome-dependent"""
"Q6C4P1,""GO:0031124, P, mRNA 3'-end processing"""
"Q6C4P1,""GO:0031126, P, sno(s)RNA 3'-end processing"""
"Q6C4P1,""GO:0034472, P, snRNA 3'-end processing"""
"Q6C4P1,""GO:0042780, P, tRNA 3'-end processing"""
"Q6C4P1,""GO:0071028, P, nuclear mRNA surveillance"""
"Q6C4P1,""GO:0071034, P, CUT catabolic process"""
"Q6C4P1,""GO:0071041, P, antisense RNA transcript catabolic process"""
"Q6C4P1,""GO:0001068, F, transcription regulatory region RNA binding"""
"Q6C4P1,""GO:0019904, F, protein domain specific binding"""
"Q6C4P2,""GO:0006406, P, mRNA export from nucleus"""
"Q6C4P2,""GO:0005515, F, protein binding"""
"Q6C4P2,""GO:0006810, P, transport"""
"Q6C4P2,""GO:0015031, P, protein transport"""
"Q6C4P2,""GO:0006913, P, nucleocytoplasmic transport"""
"Q6C4P3,""GO:0003735, F, structural constituent of ribosome"""
"Q6C4P3,""GO:0016787, F, hydrolase activity"""
"Q6C4P3,""GO:0005198, F, structural molecule activity"""
"Q6C4P4,""GO:0008270, F, zinc ion binding"""
"Q6C4P4,""GO:0043167, F, ion binding"""
"Q6C4P5,""GO:0006479, P, protein methylation"""
"Q6C4P5,""GO:0070475, P, rRNA base methylation"""
